location_name,date,location_id,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed
Dominican Republic,2020-11-05,111,83.5746343046488,10.84113675871,230.39428413744
Dominican Republic,2020-11-06,111,86.0510046405002,11.27168763281,235.775042710322
Dominican Republic,2020-11-07,111,88.5568006194481,11.6375715013201,241.895216071138
Dominican Republic,2020-11-08,111,91.1050760995109,12.0017300388499,246.187084270361
Dominican Republic,2020-11-09,111,93.7097087657052,12.4011199256001,252.396623852631
Dominican Republic,2020-11-10,111,96.3728227456556,12.8241759622097,259.98035183062
Dominican Republic,2020-11-11,111,99.1112099151088,13.2730072310101,265.944209035491
Dominican Republic,2020-11-12,111,101.940828041899,13.7496519553401,274.033536166618
Dominican Republic,2020-11-13,111,104.823055045058,14.23941238617,280.985709619179
Dominican Republic,2020-11-14,111,107.715526316659,14.7216455153598,286.6748650303
Dominican Republic,2020-11-15,111,110.632350828319,15.2115093704701,291.74085016249
Dominican Republic,2020-11-16,111,113.588918725251,15.7835528712199,298.837617477329
Dominican Republic,2020-11-17,111,116.585766298099,16.3997008177098,307.086260575399
Dominican Republic,2020-11-18,111,119.642014262312,17.0634730245606,312.3105936062
Dominican Republic,2020-11-19,111,122.775881884059,17.7636820729995,318.48834297211
Dominican Republic,2020-11-20,111,125.938884071241,18.50338553956,320.918148121898
Dominican Republic,2020-11-21,111,129.077793191794,19.2854247951,323.636326934011
Dominican Republic,2020-11-22,111,132.20760655032,20.09414169719,325.4350165716
Dominican Republic,2020-11-23,111,129.817785212506,20.1238291628497,317.278898622901
Dominican Republic,2020-11-24,111,121.305934667487,17.5687644234795,299.85642114703103
Dominican Republic,2020-11-25,111,110.686704457332,16.4469069262,291.571038011929
Dominican Republic,2020-11-26,111,98.1080510310779,13.8353883722102,241.749756827291
Dominican Republic,2020-11-27,111,84.6105303912025,13.6913734377003,186.965319824902
Dominican Republic,2020-11-28,111,76.3675681234866,12.6103818033307,161.64500856588
Dominican Republic,2020-11-29,111,73.6388803642878,12.0836809284997,155.3640212029
Dominican Republic,2020-11-30,111,70.4833495192127,11.5603202024699,146.8829375935
Dominican Republic,2020-12-01,111,67.1781540870194,11.0584385787306,137.127410536195
Dominican Republic,2020-12-02,111,63.8993203013199,10.6039976242496,128.554522332299
Dominican Republic,2020-12-03,111,60.7459280788729,10.2967946270901,120.382601875499
Dominican Republic,2020-12-04,111,57.7368053311712,9.95486265709996,112.323989291701
Dominican Republic,2020-12-05,111,54.8675512558736,9.56335409759003,104.747052704999
Dominican Republic,2020-12-06,111,52.1508413132489,9.18251319968977,97.7069018090988
Dominican Republic,2020-12-07,111,49.591452530988,8.82883684585022,91.5767450088988
Dominican Republic,2020-12-08,111,47.1840120889558,8.50108245776982,85.9750193096988
Dominican Republic,2020-12-09,111,44.9299707045149,8.18991257463995,81.2690429257
Dominican Republic,2020-12-10,111,42.8286398534771,7.89464502368037,76.0097389437997
Dominican Republic,2020-12-11,111,40.8556181464426,7.61262499442091,71.4766902115007
Dominican Republic,2020-12-12,111,38.9879215394332,7.28930121746953,67.2010984496992
Dominican Republic,2020-12-13,111,37.223735195731,6.98383861679986,63.74460092351
Dominican Republic,2020-12-14,111,35.5613612244205,6.69527310958983,60.6106149899097
Dominican Republic,2020-12-15,111,33.9949961513812,6.42139458134034,57.2637255419995
Dominican Republic,2020-12-16,111,32.52481789826,6.2554026603998,54.3807648361608
Dominican Republic,2020-12-17,111,31.1505317445064,6.09786456815982,52.2716087921999
Dominican Republic,2020-12-18,111,29.8563535311571,5.94270727681032,49.9231558349002
Dominican Republic,2020-12-19,111,28.6271245594788,5.77703200621045,48.224760169498
Dominican Republic,2020-12-20,111,27.4618662043518,5.58694552710995,46.374141399699496
Dominican Republic,2020-12-21,111,26.3598613703871,5.40895002081925,44.8315328844392
Dominican Republic,2020-12-22,111,25.3176233466174,5.26387611554992,42.7538417968008
Dominican Republic,2020-12-23,111,24.3356280242408,5.08425000624993,40.6286616637008
Dominican Republic,2020-12-24,111,23.4142174732892,4.93279925519028,39.4836682857103
Dominican Republic,2020-12-25,111,22.5434527913395,4.78823745532918,38.4546379350704
Dominican Republic,2020-12-26,111,21.7133961041327,4.37001301059036,37.425230671220604
Dominican Republic,2020-12-27,111,20.9234182522107,4.20696770630093,36.3005990436995
Dominican Republic,2020-12-28,111,20.1732242620186,4.0915177054394,35.3057763447996
Dominican Republic,2020-12-29,111,19.4607107484976,3.98338800300007,33.9460743155996
Dominican Republic,2020-12-30,111,18.7863616749777,3.87947967142964,32.9555685979976
Dominican Republic,2020-12-31,111,18.1507277160876,3.77967065021039,31.7901346052204
Dominican Republic,2021-01-01,111,17.5476992792062,3.68382421718979,30.8983828426499
Bolivia,2020-02-04,121,0,0,0
Bolivia,2020-02-05,121,0,0,0
Bolivia,2020-02-06,121,0,0,0
Bolivia,2020-02-07,121,0,0,0
Bolivia,2020-02-08,121,0,0,0
Bolivia,2020-02-08,121,0,0,0
Bolivia,2020-02-09,121,0,0,0
Bolivia,2020-02-09,121,0,0,0
Bolivia,2020-02-10,121,0,0,0
Bolivia,2020-02-10,121,0,0,0
Bolivia,2020-02-11,121,0,0,0
Bolivia,2020-02-11,121,0,0,0
Bolivia,2020-02-12,121,0,0,0
Bolivia,2020-02-12,121,0,0,0
Bolivia,2020-02-13,121,0,0,0
Bolivia,2020-02-13,121,0,0,0
Bolivia,2020-02-14,121,0,0,0
Bolivia,2020-02-14,121,0,0,0
Bolivia,2020-02-15,121,0,0,0
Bolivia,2020-02-15,121,0,0,0
Bolivia,2020-02-16,121,0,0,0
Bolivia,2020-02-16,121,0,0,0
Bolivia,2020-02-17,121,0,0,0
Bolivia,2020-02-17,121,0,0,0
Bolivia,2020-02-18,121,0,0,0
Bolivia,2020-02-18,121,0,0,0
Bolivia,2020-02-19,121,0,0,0
Bolivia,2020-02-19,121,0,0,0
Bolivia,2020-02-20,121,0,0,0
Bolivia,2020-02-20,121,0,0,0
Bolivia,2020-02-21,121,0,0,0
Bolivia,2020-02-21,121,0,0,0
Bolivia,2020-02-22,121,0,0,0
Bolivia,2020-02-22,121,0,0,0
Bolivia,2020-02-23,121,0,0,0
Bolivia,2020-02-23,121,0,0,0
Bolivia,2020-02-24,121,0,0,0
Bolivia,2020-02-24,121,0,0,0
Bolivia,2020-02-25,121,0,0,0
Bolivia,2020-02-25,121,0,0,0
Bolivia,2020-02-26,121,0,0,0
Bolivia,2020-02-26,121,0,0,0
Bolivia,2020-02-27,121,0,0,0
Bolivia,2020-02-27,121,0,0,0
Bolivia,2020-02-28,121,0,0,0
Bolivia,2020-02-28,121,0,0,0
Bolivia,2020-02-29,121,0,0,0
Bolivia,2020-02-29,121,0,0,0
Bolivia,2020-03-01,121,0,0,0
Bolivia,2020-03-01,121,0,0,0
Bolivia,2020-03-02,121,0,0,0
Bolivia,2020-03-02,121,0,0,0
Bolivia,2020-03-03,121,0,0,0
Bolivia,2020-03-03,121,0,0,0
Bolivia,2020-03-04,121,0,0,0
Bolivia,2020-03-04,121,0,0,0
Bolivia,2020-03-05,121,0,0,0
Bolivia,2020-03-05,121,0,0,0
Bolivia,2020-03-06,121,0,0,0
Bolivia,2020-03-06,121,0,0,0
Bolivia,2020-03-07,121,0,0,0
Bolivia,2020-03-07,121,0,0,0
Bolivia,2020-03-08,121,0,0,0
Bolivia,2020-03-08,121,0,0,0
Bolivia,2020-03-09,121,0,0,0
Bolivia,2020-03-09,121,0,0,0
Bolivia,2020-03-10,121,0,0,0
Bolivia,2020-03-10,121,0,0,0
Bolivia,2020-03-11,121,0.0389602458076238,0.0389602458076238,0.0389602458076238
Bolivia,2020-03-11,121,0.0389602458076238,0.0389602458076238,0.0389602458076238
Bolivia,2020-03-12,121,0.0476898772186676,0.0476898772186676,0.0476898772186676
Bolivia,2020-03-12,121,0.0476898772186676,0.0476898772186676,0.0476898772186676
Bolivia,2020-03-13,121,0.0581770252623055,0.0581770252623056,0.0581770252623056
Bolivia,2020-03-13,121,0.0581770252623055,0.0581770252623056,0.0581770252623056
Bolivia,2020-03-14,121,0.070718843747808,0.070718843747808,0.070718843747808
Bolivia,2020-03-14,121,0.070718843747808,0.070718843747808,0.070718843747808
Bolivia,2020-03-15,121,0.0856480980221501,0.0856480980221501,0.0856480980221501
Bolivia,2020-03-15,121,0.0856480980221501,0.0856480980221501,0.0856480980221501
Bolivia,2020-03-16,121,0.103333842855344,0.103333842855344,0.103333842855344
Bolivia,2020-03-16,121,0.103333842855344,0.103333842855344,0.103333842855344
Bolivia,2020-03-17,121,0.124179429727497,0.124179429727497,0.124179429727497
Bolivia,2020-03-17,121,0.124179429727497,0.124179429727497,0.124179429727497
Bolivia,2020-03-18,121,0.148618339929091,0.148618339929091,0.148618339929091
Bolivia,2020-03-18,121,0.148618339929091,0.148618339929091,0.148618339929091
Bolivia,2020-03-19,121,0.177103409013823,0.177103409013823,0.177103409013823
Bolivia,2020-03-19,121,0.177103409013823,0.177103409013823,0.177103409013823
Bolivia,2020-03-20,121,0.21008926624389,0.21008926624389,0.21008926624389
Bolivia,2020-03-20,121,0.21008926624389,0.21008926624389,0.21008926624389
Bolivia,2020-03-21,121,0.24801388077113,0.24801388077113,0.24801388077113
Bolivia,2020-03-21,121,0.24801388077113,0.24801388077113,0.24801388077113
Bolivia,2020-03-22,121,0.29127217525124,0.29127217525124,0.29127217525124
Bolivia,2020-03-22,121,0.29127217525124,0.29127217525124,0.29127217525124
Bolivia,2020-03-23,121,0.34018834629048,0.34018834629048,0.34018834629048
Bolivia,2020-03-23,121,0.34018834629048,0.34018834629048,0.34018834629048
Bolivia,2020-03-24,121,0.39498248460358,0.39498248460358,0.39498248460358
Bolivia,2020-03-24,121,0.39498248460358,0.39498248460358,0.39498248460358
Bolivia,2020-03-25,121,0.45573642098747,0.45573642098747,0.45573642098747
Bolivia,2020-03-25,121,0.45573642098747,0.45573642098747,0.45573642098747
Bolivia,2020-03-26,121,0.52236856834588,0.52236856834588,0.52236856834588
Bolivia,2020-03-26,121,0.52236856834588,0.52236856834588,0.52236856834588
Bolivia,2020-03-27,121,0.5946158508357,0.5946158508357,0.5946158508357
Bolivia,2020-03-27,121,0.5946158508357,0.5946158508357,0.5946158508357
Bolivia,2020-03-28,121,0.6720131139597,0.6720131139597,0.6720131139597
Bolivia,2020-03-28,121,0.6720131139597,0.6720131139597,0.6720131139597
Bolivia,2020-03-29,121,0.75388716160078,0.753887161600781,0.753887161600781
Bolivia,2020-03-29,121,0.75388716160078,0.753887161600781,0.753887161600781
Bolivia,2020-03-30,121,0.839364665871079,0.83936466587108,0.83936466587108
Bolivia,2020-03-30,121,0.839364665871079,0.83936466587108,0.83936466587108
Bolivia,2020-03-31,121,0.927408740128149,0.927408740128149,0.927408740128149
Bolivia,2020-03-31,121,0.927408740128149,0.927408740128149,0.927408740128149
Bolivia,2020-04-01,121,1.01688937230129,1.01688937230129,1.01688937230129
Bolivia,2020-04-01,121,1.01688937230129,1.01688937230129,1.01688937230129
Bolivia,2020-04-02,121,1.10665522316737,1.10665522316737,1.10665522316737
Bolivia,2020-04-02,121,1.10665522316737,1.10665522316737,1.10665522316737
Bolivia,2020-04-03,121,1.19559575528455,1.19559575528455,1.19559575528455
Bolivia,2020-04-03,121,1.19559575528455,1.19559575528455,1.19559575528455
Bolivia,2020-04-04,121,1.2827209198182,1.2827209198182,1.2827209198182
Bolivia,2020-04-04,121,1.2827209198182,1.2827209198182,1.2827209198182
Bolivia,2020-04-05,121,1.3672274715914,1.3672274715914,1.3672274715914
Bolivia,2020-04-05,121,1.3672274715914,1.3672274715914,1.3672274715914
Bolivia,2020-04-06,121,1.4485318737427,1.4485318737427,1.4485318737427
Bolivia,2020-04-06,121,1.4485318737427,1.4485318737427,1.4485318737427
Bolivia,2020-04-07,121,1.5263536754426,1.5263536754426,1.5263536754426
Bolivia,2020-04-07,121,1.5263536754426,1.5263536754426,1.5263536754426
Bolivia,2020-04-08,121,1.6007928906253,1.6007928906253,1.6007928906253
Bolivia,2020-04-08,121,1.6007928906253,1.6007928906253,1.6007928906253
Bolivia,2020-04-09,121,1.67229848947,1.67229848947,1.67229848947
Bolivia,2020-04-09,121,1.67229848947,1.67229848947,1.67229848947
Bolivia,2020-04-10,121,1.7416590849983,1.7416590849983,1.7416590849983
Bolivia,2020-04-10,121,1.7416590849983,1.7416590849983,1.7416590849983
Bolivia,2020-04-11,121,1.80992458439929,1.80992458439929,1.80992458439929
Bolivia,2020-04-11,121,1.80992458439929,1.80992458439929,1.80992458439929
Bolivia,2020-04-12,121,1.8782860671872,1.8782860671872,1.8782860671872
Bolivia,2020-04-12,121,1.8782860671872,1.8782860671872,1.8782860671872
Bolivia,2020-04-13,121,1.9480711500299,1.9480711500299,1.9480711500299
Bolivia,2020-04-13,121,1.9480711500299,1.9480711500299,1.9480711500299
Bolivia,2020-04-14,121,2.02069996440561,2.02069996440561,2.02069996440561
Bolivia,2020-04-14,121,2.02069996440561,2.02069996440561,2.02069996440561
Bolivia,2020-04-15,121,2.09762461108799,2.09762461108799,2.09762461108799
Bolivia,2020-04-15,121,2.09762461108799,2.09762461108799,2.09762461108799
Bolivia,2020-04-16,121,2.1803040513021,2.1803040513021,2.1803040513021
Bolivia,2020-04-16,121,2.1803040513021,2.1803040513021,2.1803040513021
Bolivia,2020-04-17,121,2.27012156122909,2.27012156122909,2.27012156122909
Bolivia,2020-04-17,121,2.27012156122909,2.27012156122909,2.27012156122909
Bolivia,2020-04-18,121,2.36842784768151,2.36842784768151,2.36842784768151
Bolivia,2020-04-18,121,2.36842784768151,2.36842784768151,2.36842784768151
Bolivia,2020-04-19,121,2.4765087764392,2.4765087764392,2.4765087764392
Bolivia,2020-04-19,121,2.4765087764392,2.4765087764392,2.4765087764392
Bolivia,2020-04-20,121,2.59554677706679,2.59554677706679,2.59554677706679
Bolivia,2020-04-20,121,2.59554677706679,2.59554677706679,2.59554677706679
Bolivia,2020-04-21,121,2.72672508789151,2.72672508789151,2.72672508789151
Bolivia,2020-04-21,121,2.72672508789151,2.72672508789151,2.72672508789151
Bolivia,2020-04-22,121,2.8711844375948,2.8711844375948,2.8711844375948
Bolivia,2020-04-22,121,2.8711844375948,2.8711844375948,2.8711844375948
Bolivia,2020-04-23,121,3.0300531579037,3.0300531579037,3.0300531579037
Bolivia,2020-04-23,121,3.0300531579037,3.0300531579037,3.0300531579037
Bolivia,2020-04-24,121,3.2044401052283,3.2044401052283,3.2044401052283
Bolivia,2020-04-24,121,3.2044401052283,3.2044401052283,3.2044401052283
Bolivia,2020-04-25,121,3.39535961539161,3.39535961539161,3.39535961539161
Bolivia,2020-04-25,121,3.39535961539161,3.39535961539161,3.39535961539161
Bolivia,2020-04-26,121,3.60369660946309,3.60369660946309,3.60369660946309
Bolivia,2020-04-26,121,3.60369660946309,3.60369660946309,3.60369660946309
Bolivia,2020-04-27,121,3.8301539645831,3.8301539645831,3.8301539645831
Bolivia,2020-04-27,121,3.8301539645831,3.8301539645831,3.8301539645831
Bolivia,2020-04-28,121,4.07530058694071,4.07530058694071,4.07530058694071
Bolivia,2020-04-28,121,4.07530058694071,4.07530058694071,4.07530058694071
Bolivia,2020-04-29,121,4.33957399823859,4.33957399823859,4.33957399823859
Bolivia,2020-04-29,121,4.33957399823859,4.33957399823859,4.33957399823859
Bolivia,2020-04-30,121,4.6233259322638,4.6233259322638,4.6233259322638
Bolivia,2020-04-30,121,4.6233259322638,4.6233259322638,4.6233259322638
Bolivia,2020-05-01,121,4.9268317564955,4.9268317564955,4.9268317564955
Bolivia,2020-05-01,121,4.9268317564955,4.9268317564955,4.9268317564955
Bolivia,2020-05-02,121,5.2502207212579,5.2502207212579,5.2502207212579
Bolivia,2020-05-02,121,5.2502207212579,5.2502207212579,5.2502207212579
Bolivia,2020-05-03,121,5.59343237588449,5.59343237588449,5.59343237588449
Bolivia,2020-05-03,121,5.59343237588449,5.59343237588449,5.59343237588449
Bolivia,2020-05-04,121,5.9563699761821,5.9563699761821,5.9563699761821
Bolivia,2020-05-04,121,5.9563699761821,5.9563699761821,5.9563699761821
Bolivia,2020-05-05,121,6.33887590218001,6.33887590218001,6.33887590218001
Bolivia,2020-05-05,121,6.33887590218001,6.33887590218001,6.33887590218001
Bolivia,2020-05-06,121,6.74065001034299,6.74065001034299,6.74065001034299
Bolivia,2020-05-06,121,6.74065001034299,6.74065001034299,6.74065001034299
Bolivia,2020-05-07,121,7.16117544039301,7.16117544039301,7.16117544039301
Bolivia,2020-05-07,121,7.16117544039301,7.16117544039301,7.16117544039301
Bolivia,2020-05-08,121,7.59975993874899,7.59975993874899,7.59975993874899
Bolivia,2020-05-08,121,7.59975993874899,7.59975993874899,7.59975993874899
Bolivia,2020-05-09,121,8.055501410536,8.055501410536,8.055501410536
Bolivia,2020-05-09,121,8.055501410536,8.055501410536,8.055501410536
Bolivia,2020-05-10,121,8.52719361308902,8.52719361308903,8.52719361308903
Bolivia,2020-05-10,121,8.52719361308902,8.52719361308903,8.52719361308903
Bolivia,2020-05-11,121,9.01320478139499,9.01320478139499,9.01320478139499
Bolivia,2020-05-11,121,9.01320478139499,9.01320478139499,9.01320478139499
Bolivia,2020-05-12,121,9.51147880382598,9.51147880382598,9.51147880382598
Bolivia,2020-05-12,121,9.51147880382598,9.51147880382598,9.51147880382598
Bolivia,2020-05-13,121,10.019528787011,10.019528787011,10.019528787011
Bolivia,2020-05-13,121,10.019528787011,10.019528787011,10.019528787011
Bolivia,2020-05-14,121,10.534503967687,10.534503967687,10.534503967687
Bolivia,2020-05-14,121,10.534503967687,10.534503967687,10.534503967687
Bolivia,2020-05-15,121,11.053162502868,11.053162502868,11.053162502868
Bolivia,2020-05-15,121,11.053162502868,11.053162502868,11.053162502868
Bolivia,2020-05-16,121,11.572117997105,11.572117997105,11.572117997105
Bolivia,2020-05-16,121,11.572117997105,11.572117997105,11.572117997105
Bolivia,2020-05-17,121,12.088068565389,12.088068565389,12.088068565389
Bolivia,2020-05-17,121,12.088068565389,12.088068565389,12.088068565389
Bolivia,2020-05-18,121,12.597894352578,12.597894352578,12.597894352578
Bolivia,2020-05-18,121,12.597894352578,12.597894352578,12.597894352578
Bolivia,2020-05-19,121,13.098789180067,13.098789180067,13.098789180067
Bolivia,2020-05-19,121,13.098789180067,13.098789180067,13.098789180067
Bolivia,2020-05-20,121,13.588670359443,13.588670359443,13.588670359443
Bolivia,2020-05-20,121,13.588670359443,13.588670359443,13.588670359443
Bolivia,2020-05-21,121,14.066141468773,14.066141468773,14.066141468773
Bolivia,2020-05-21,121,14.066141468773,14.066141468773,14.066141468773
Bolivia,2020-05-22,121,14.530572558841,14.530572558841,14.530572558841
Bolivia,2020-05-22,121,14.530572558841,14.530572558841,14.530572558841
Bolivia,2020-05-23,121,14.981950198954,14.981950198954,14.981950198954
Bolivia,2020-05-23,121,14.981950198954,14.981950198954,14.981950198954
Bolivia,2020-05-24,121,15.420749535506,15.420749535506,15.420749535506
Bolivia,2020-05-24,121,15.420749535506,15.420749535506,15.420749535506
Bolivia,2020-05-25,121,15.848126044038,15.848126044038,15.848126044038
Bolivia,2020-05-25,121,15.848126044038,15.848126044038,15.848126044038
Bolivia,2020-05-26,121,16.265982840435,16.265982840435,16.265982840435
Bolivia,2020-05-26,121,16.265982840435,16.265982840435,16.265982840435
Bolivia,2020-05-27,121,16.67663963554,16.67663963554,16.67663963554
Bolivia,2020-05-27,121,16.67663963554,16.67663963554,16.67663963554
Bolivia,2020-05-28,121,17.083030452022,17.083030452022,17.083030452022
Bolivia,2020-05-28,121,17.083030452022,17.083030452022,17.083030452022
Bolivia,2020-05-29,121,17.489113124175,17.489113124175,17.489113124175
Bolivia,2020-05-29,121,17.489113124175,17.489113124175,17.489113124175
Bolivia,2020-05-30,121,17.9000886703059,17.9000886703059,17.9000886703059
Bolivia,2020-05-30,121,17.9000886703059,17.9000886703059,17.9000886703059
Bolivia,2020-05-31,121,18.321982568348,18.321982568348,18.321982568348
Bolivia,2020-05-31,121,18.321982568348,18.321982568348,18.321982568348
Bolivia,2020-06-01,121,18.7616777251231,18.7616777251232,18.7616777251232
Bolivia,2020-06-01,121,18.7616777251231,18.7616777251232,18.7616777251232
Bolivia,2020-06-02,121,19.2267670963959,19.2267670963959,19.2267670963959
Bolivia,2020-06-02,121,19.2267670963959,19.2267670963959,19.2267670963959
Bolivia,2020-06-03,121,19.725100235961,19.725100235961,19.725100235961
Bolivia,2020-06-03,121,19.725100235961,19.725100235961,19.725100235961
Bolivia,2020-06-04,121,20.264633987185,20.264633987185,20.264633987185
Bolivia,2020-06-04,121,20.264633987185,20.264633987185,20.264633987185
Bolivia,2020-06-05,121,20.853142467215,20.853142467215,20.853142467215
Bolivia,2020-06-05,121,20.853142467215,20.853142467215,20.853142467215
Bolivia,2020-06-06,121,21.4982516332541,21.4982516332541,21.4982516332541
Bolivia,2020-06-06,121,21.4982516332541,21.4982516332541,21.4982516332541
Bolivia,2020-06-07,121,22.207871312775,22.207871312775,22.207871312775
Bolivia,2020-06-07,121,22.207871312775,22.207871312775,22.207871312775
Bolivia,2020-06-08,121,22.9899065350151,22.9899065350151,22.9899065350151
Bolivia,2020-06-08,121,22.9899065350151,22.9899065350151,22.9899065350151
Bolivia,2020-06-09,121,23.8518171414789,23.8518171414789,23.8518171414789
Bolivia,2020-06-09,121,23.8518171414789,23.8518171414789,23.8518171414789
Bolivia,2020-06-10,121,24.800355168776,24.800355168776,24.800355168776
Bolivia,2020-06-10,121,24.800355168776,24.800355168776,24.800355168776
Bolivia,2020-06-11,121,25.84171563135,25.84171563135,25.84171563135
Bolivia,2020-06-11,121,25.84171563135,25.84171563135,25.84171563135
Bolivia,2020-06-12,121,26.981385134746,26.981385134746,26.981385134746
Bolivia,2020-06-12,121,26.981385134746,26.981385134746,26.981385134746
Bolivia,2020-06-13,121,28.2234724845308,28.2234724845308,28.2234724845308
Bolivia,2020-06-13,121,28.2234724845308,28.2234724845308,28.2234724845308
Bolivia,2020-06-14,121,29.570558179272,29.570558179272,29.570558179272
Bolivia,2020-06-14,121,29.570558179272,29.570558179272,29.570558179272
Bolivia,2020-06-15,121,31.0238333707363,31.0238333707363,31.0238333707363
Bolivia,2020-06-15,121,31.0238333707363,31.0238333707363,31.0238333707363
Bolivia,2020-06-16,121,32.5820059750339,32.5820059750339,32.5820059750339
Bolivia,2020-06-16,121,32.5820059750339,32.5820059750339,32.5820059750339
Bolivia,2020-06-17,121,34.2412690873911,34.2412690873911,34.2412690873911
Bolivia,2020-06-17,121,34.2412690873911,34.2412690873911,34.2412690873911
Bolivia,2020-06-18,121,35.995352546876,35.995352546876,35.995352546876
Bolivia,2020-06-18,121,35.995352546876,35.995352546876,35.995352546876
Bolivia,2020-06-19,121,37.835886242641,37.835886242641,37.835886242641
Bolivia,2020-06-19,121,37.835886242641,37.835886242641,37.835886242641
Bolivia,2020-06-20,121,39.7516356694092,39.7516356694092,39.7516356694092
Bolivia,2020-06-20,121,39.7516356694092,39.7516356694092,39.7516356694092
Bolivia,2020-06-21,121,41.7283783458548,41.7283783458548,41.7283783458548
Bolivia,2020-06-21,121,41.7283783458548,41.7283783458548,41.7283783458548
Bolivia,2020-06-22,121,43.75013911333,43.75013911333,43.75013911333
Bolivia,2020-06-22,121,43.75013911333,43.75013911333,43.75013911333
Bolivia,2020-06-23,121,45.79889387545,45.79889387545,45.79889387545
Bolivia,2020-06-23,121,45.79889387545,45.79889387545,45.79889387545
Bolivia,2020-06-24,121,47.8544963235599,47.8544963235599,47.8544963235599
Bolivia,2020-06-24,121,47.8544963235599,47.8544963235599,47.8544963235599
Bolivia,2020-06-25,121,49.8956338924202,49.8956338924202,49.8956338924202
Bolivia,2020-06-25,121,49.8956338924202,49.8956338924202,49.8956338924202
Bolivia,2020-06-26,121,51.9005791089198,51.9005791089198,51.9005791089198
Bolivia,2020-06-26,121,51.9005791089198,51.9005791089198,51.9005791089198
Bolivia,2020-06-27,121,53.8491064140703,53.8491064140703,53.8491064140703
Bolivia,2020-06-27,121,53.8491064140703,53.8491064140703,53.8491064140703
Bolivia,2020-06-28,121,55.7223201321797,55.7223201321797,55.7223201321797
Bolivia,2020-06-28,121,55.7223201321797,55.7223201321797,55.7223201321797
Bolivia,2020-06-29,121,57.50328644973,57.50328644973,57.50328644973
Bolivia,2020-06-29,121,57.50328644973,57.50328644973,57.50328644973
Bolivia,2020-06-30,121,59.1785647650602,59.1785647650602,59.1785647650602
Bolivia,2020-06-30,121,59.1785647650602,59.1785647650602,59.1785647650602
Bolivia,2020-07-01,121,60.73774284561,60.73774284561,60.73774284561
Bolivia,2020-07-01,121,60.73774284561,60.73774284561,60.73774284561
Bolivia,2020-07-02,121,62.1738842120301,62.1738842120301,62.1738842120301
Bolivia,2020-07-02,121,62.1738842120301,62.1738842120301,62.1738842120301
Bolivia,2020-07-03,121,63.4849798268999,63.4849798268999,63.4849798268999
Bolivia,2020-07-03,121,63.4849798268999,63.4849798268999,63.4849798268999
Bolivia,2020-07-04,121,64.6741457777298,64.6741457777298,64.6741457777298
Bolivia,2020-07-04,121,64.6741457777298,64.6741457777298,64.6741457777298
Bolivia,2020-07-05,121,65.7491223593998,65.7491223593997,65.7491223593997
Bolivia,2020-07-05,121,65.7491223593998,65.7491223593997,65.7491223593997
Bolivia,2020-07-06,121,66.7218881783704,66.7218881783704,66.7218881783704
Bolivia,2020-07-06,121,66.7218881783704,66.7218881783704,66.7218881783704
Bolivia,2020-07-07,121,67.6078836678801,67.6078836678801,67.6078836678801
Bolivia,2020-07-07,121,67.6078836678801,67.6078836678801,67.6078836678801
Bolivia,2020-07-08,121,68.42437757423,68.42437757423,68.42437757423
Bolivia,2020-07-08,121,68.42437757423,68.42437757423,68.42437757423
Bolivia,2020-07-09,121,69.1911670920399,69.1911670920399,69.1911670920399
Bolivia,2020-07-09,121,69.1911670920399,69.1911670920399,69.1911670920399
Bolivia,2020-07-10,121,69.9296701792991,69.9296701792991,69.9296701792991
Bolivia,2020-07-10,121,69.9296701792991,69.9296701792991,69.9296701792991
Bolivia,2020-07-11,121,70.6613053813008,70.6613053813007,70.6613053813007
Bolivia,2020-07-11,121,70.6613053813008,70.6613053813007,70.6613053813007
Bolivia,2020-07-12,121,71.4060214863102,71.4060214863102,71.4060214863102
Bolivia,2020-07-12,121,71.4060214863102,71.4060214863102,71.4060214863102
Bolivia,2020-07-13,121,72.1830773375605,72.1830773375605,72.1830773375605
Bolivia,2020-07-13,121,72.1830773375605,72.1830773375605,72.1830773375605
Bolivia,2020-07-14,121,73.0102100807494,73.0102100807494,73.0102100807494
Bolivia,2020-07-14,121,73.0102100807494,73.0102100807494,73.0102100807494
Bolivia,2020-07-15,121,73.90088755442,73.90088755442,73.90088755442
Bolivia,2020-07-15,121,73.90088755442,73.90088755442,73.90088755442
Bolivia,2020-07-16,121,74.8649810569805,74.8649810569805,74.8649810569805
Bolivia,2020-07-16,121,74.8649810569805,74.8649810569805,74.8649810569805
Bolivia,2020-07-17,121,75.9070898810997,75.9070898810996,75.9070898810996
Bolivia,2020-07-17,121,75.9070898810997,75.9070898810996,75.9070898810996
Bolivia,2020-07-18,121,77.0274285673199,77.0274285673199,77.0274285673199
Bolivia,2020-07-18,121,77.0274285673199,77.0274285673199,77.0274285673199
Bolivia,2020-07-19,121,78.2230664788199,78.2230664788199,78.2230664788199
Bolivia,2020-07-19,121,78.2230664788199,78.2230664788199,78.2230664788199
Bolivia,2020-07-20,121,79.4867754455104,79.4867754455104,79.4867754455104
Bolivia,2020-07-20,121,79.4867754455104,79.4867754455104,79.4867754455104
Bolivia,2020-07-21,121,80.80706499698,80.80706499698,80.80706499698
Bolivia,2020-07-21,121,80.80706499698,80.80706499698,80.80706499698
